,C2C2-CO-like
At1g80210,At3g27920
At1g15570,At5g41315
At1g25540,At2g20180
At3g12920,At5g13790
At1g52905,At3g27920
At3g56050,At5g13790
At1g14350,At1g67120
At1g69850,At5g13790
At3g47640,At3g57080
At1g24260,At5g10750
At1g24260,At3g18070
At3g27920,At3g42803
At1g24260,At5g64340
At1g24260,At5g65030
At1g10620,At5g13790
At1g67480,At5g13790
At1g73480,At5g13790
At1g71960,At5g13790
At1g19460,At2g20180
At1g24260,At3g19570
At3g16150,At5g41315
At2g30480,At5g13790
At3g01015,At4g23810
At4g01026,At5g13790
At1g24260,At2g14210
At2g14850,At3g47640
At1g24260,At5g24010
At2g20180,At5g03140
At2g20180,At2g38470
At1g24260,At1g68600
At1g75200,At5g13790
At2g38470,At5g13790
At2g20180,At2g31580
At2g43680,At5g13790
At3g27920,At4g20650
At3g29773,At4g23810
At5g01730,At5g41315
At5g13790,At5g17980
At2g18550,At4g36920
At5g13790,At5g14550
At5g13790,At5g15350
At5g11730,At5g13790
At5g22740,At5g41315
At1g19340,At1g24260
At3g22886,At5g13790
At1g51380,At5g41315
At3g21550,At5g13790
At1g24260,At4g15450
At1g24260,At5g54710
At3g27920,At4g31800
At2g20180,At5g51330
At2g42970,At5g13790
At1g23080,At1g24260
At3g27920,At5g32490
At2g18990,At5g41315
At3g62735,At5g13790
At1g68600,At5g13790
At1g73050,At5g41315
At2g02980,At5g41315
At3g27920,At5g55160
At2g19290,At5g41315
At2g02820,At3g60870
At1g27100,At5g13790
At1g41930,At3g27920
At4g35030,At5g11260
At1g06380,At5g41315
At1g78070,At5g13790
At5g14820,At5g41315
At3g07450,At4g36920
At2g39130,At5g13790
At5g17780,At5g41315
At1g24260,At5g03370
At5g35410,At5g41315
At3g06500,At5g13790
At2g20180,At3g59140
At1g24260,At4g12300
At1g17420,At5g11260
At1g58080,At5g13790
At1g24260,At3g50350
At2g20180,At4g36660
At1g24260,At3g04290
At1g24260,At5g48800
At1g24260,At2g28390
At5g13790,At5g27340
At1g11340,At5g11260
At1g80340,At5g13790
At1g24260,At4g17670
At1g14620,At1g24260
At3g16280,At5g41315
At1g24260,At1g74960
At2g20180,At4g11050
At1g28300,At1g67100
At3g63460,At5g13790
At4g27310,At5g13790
At1g35750,At5g13790
At4g34870,At5g13790
At1g80120,At3g27920
At1g24260,At5g21482
At1g06400,At2g20180
At3g06430,At5g41315
At5g13790,At5g18840
At1g18640,At5g41315
At3g16730,At5g13790
At1g24260,At5g65280
At4g27090,At5g13790
At3g27920,At5g03920
At1g24260,At5g40170
At1g71080,At2g20180
At1g03780,At2g20180
At3g24010,At5g13790
At2g20180,At4g36790
At3g27920,At5g22030
At4g00955,At5g41315
At1g12100,At2g02820
At1g53840,At5g13790
At3g04140,At5g41315
At5g13790,At5g25170
At5g01090,At5g13790
At1g78080,At5g13790
At1g48000,At5g13790
At1g05850,At1g24260
At1g24260,At5g51040
At1g31020,At2g36010/At5g02470
At1g32460,At5g13790
At5g13790,At5g48250
At3g60150,At5g13790
At2g19460,At2g20180
At1g24260,At2g21780
At1g24260,At5g01830
At1g65430,At5g41315
At1g69580,At5g13790
At1g13700,At5g13790
At1g24260,At5g57130
At4g35620,At5g13790
At1g24260,At1g64970
At3g27920,At5g44300
At2g47260,At4g36920
At1g24260,At4g00050
At2g19030,At4g23810
At3g27920,At5g51060
At5g13790,At5g51845
At3g27920/At5g41315,At4g01060
At3g47640,At5g03230
At1g34770,At2g36010/At5g02470
At5g13790,At5g14120
At1g33560,At5g13790
At1g24260,At2g30370
At1g14350,At2g30460
At2g20240,At5g41315
At5g13790,At5g46570
At1g24260,At2g35700
At1g24260,At5g51560
At2g35950,At5g13790
At3g27920,At5g45210
At1g48310,At5g41315
At1g15120,At2g20180
At4g04830,At5g13790
At2g20570,At5g13790
At2g36010/At5g02470,At5g22750
At4g37220,At5g41315
At2g16650,At2g20180
At1g18440,At5g13790
At4g05150,At5g13790
At1g24260,At4g01250
At1g55550,At5g11260
At1g14350,At1g20320
At1g63460,At5g41315
At1g24260,At2g44480
At3g28940,At5g13790
At1g24260,At3g48510
At1g20320,At2g02820
At1g24260,At3g15095
At1g65480,At5g13790
At5g13790,At5g47500
At5g41315,At5g59550
At1g24260,At5g51260
At1g68735,At5g41315
At5g05410,At5g11260
At5g13790,At5g25210
At1g60980,At2g02820
At4g23010,At5g13790
At1g24260,At2g45160
At4g28220,At5g41315
At1g14350,At3g48140
At1g70790,At2g20180
At5g11260,At5g62490
At5g08330,At5g13790
At1g24260,At5g66920
At1g04280,At1g24260
At1g10070,At5g13790
At4g36740,At5g13790
At1g24260,At4g36040
At3g12110,At5g13790
At5g04940,At5g41315
At1g31810,At2g02820
At1g75580,At5g13790
At1g63690,At5g13790
At1g24260,At5g39240
At1g03630,At5g13790
At2g44480,At5g13790
At1g28190,At3g27920
At3g27920,At5g36970
At2g47630,At5g41315
At1g61740,At3g27920
At2g30250,At5g13790
At1g78650,At2g36010/At5g02470
At5g41315,At5g48550
At3g51240,At5g11260
At4g17615,At5g13790
At3g27920,At4g18510
At1g03870,At5g13790
At1g75450,At5g13790
At1g24260,At5g49360
At5g41080,At5g41315
At1g76600,At5g13790
At1g24260,At5g06510
At1g24260,At2g26250
At1g49450,At5g13790
At2g24490,At2g36010/At5g02470
At3g46310,At5g41315
At1g24260,At5g14740
At3g55560,At4g36920
At1g14350,At3g46960
At1g05560,At5g41315
At1g24260,At3g14240
At1g24260,At2g31560
At1g12450,At2g20180
At2g20180,At4g23635
At2g20180,At3g19580
At1g24260,At5g52900
At1g79630,At5g13790
At2g20180,At5g05965
At1g24260,At5g01380
At1g24260,At1g26762
At3g27920,At4g18770
At1g35510,At5g13790
At2g20180,At5g14200
At1g28090,At3g27920
At2g06990,At5g41315
At3g60400,At5g41315
At3g16490,At5g13790
At4g23750,At5g13790
At1g14350,At1g69580
At4g18320,At5g41315
At1g71520,At2g20180
At2g20180,At2g29080
At1g24260,At2g29980
At1g24260,At5g40470
At4g36920,At5g64640
At2g22410,At5g13790
At3g27920,At5g60680
At3g27920,At3g46940
At1g24260,At4g31380
At5g13590,At5g13790
At1g01020,At5g13790
At3g27920,At4g21000
At2g20180,At5g67190
At2g02820,At2g21130
At4g19700,At5g13790
At3g27920,At5g29571
At1g24260,At2g27950
At5g16720,At5g41315
At3g17185,At5g13790
At1g20620,At4g23810
At1g24260,At1g64710
At4g19170,At5g13790
At1g24260,At3g17950
At4g11910,At5g13790
At1g24260,At2g41945
At2g20180,At5g65690
At5g13790,At5g58620
At1g09530,At1g24260
At5g13790,At5g39040
At3g45140,At4g36920
At1g16740,At2g20180
At2g20180,At3g05880
At1g09530,At5g42800
At1g16820,At5g41315
At2g27500,At5g13790
At1g24260,At3g52285
At1g24260,At3g01370
At1g12420,At1g24260
At1g24260,At1g49730
At1g73600,At5g13790
At1g24260,At5g59385
At3g56270,At5g13790
At1g24260,At4g16650
At1g18210,At5g13790
At1g24260,At1g50650
At1g24260,At1g76080
At1g27752,At5g41315
At1g14350,At4g05280
At1g24260,At3g47500
At1g24260,At4g29905
At1g24260,At2g34720
At4g20860,At5g13790
At1g20750,At2g36010/At5g02470
At4g04210,At5g13790
At4g31340,At5g13790
At1g15360,At5g13790
At3g54340,At3g54340/At5g20240
At5g14810,At5g41315
At3g07470,At5g13790
At1g24260,At2g47000
At2g30100,At5g13790
At1g14350,At1g31810
At1g24260,At4g02600
At4g24110,At5g13790
At1g69270,At5g13790
At1g24260,At3g57280
At2g20180,At4g36780
At1g32690,At3g27920
At3g27920,At4g06730
At5g05190,At5g13790
At1g24260,At1g69295
At1g69120,At3g54340/At5g20240
At5g12890,At5g13790
At1g14870,At5g13790
At1g24260,At1g47330
At1g24260,At1g54410
At4g32710,At5g41315
At1g31040,At5g13790
At1g24260,At5g46690
At1g24260,At4g16590
At2g36010/At5g02470,At5g07950
At2g20180,At5g14650
At4g18960,At4g21590
At1g24260,At4g03560
At4g31980,At5g13790
At1g61580,At4g36920
At1g24260,At2g44735
At4g16770,At4g36920
At1g14350,At4g11900
At1g24260,At5g09740
At1g06840,At1g24260
At1g24260,At5g62170
At1g42990,At2g31955
At4g27410,HYDROLASE
At5g13790,At5g14010
At3g11690,At5g13790
At1g24260,At2g03505
At5g13790,At5g22500
At1g24260,At2g36830
At1g60810,At3g27920
At1g24260,At2g02820
At1g24260,At3g02040
At3g27920,At5g43530
At2g20180,At3g10415
At1g26790,At5g13790
At1g24260,At4g18030
At3g17130,At5g11260
At5g13790,At5g47660
At1g24260,At5g62230
At1g24260,At2g45880
At1g24260,At5g67060
At4g29780,At5g13790
At1g20920,At2g02820
At5g08450,At5g41315
At5g12330,At5g13790
At1g24260,At3g60030
At2g31980,At4g36920
At5g03790,At5g13790
At1g24260,At5g06980
At3g27920,At5g53730
At2g38820,At5g13790
At2g01560,At3g27920
At1g52900,At3g27920
At3g52280,At5g41315
At3g01470,At5g13790
At1g24260,At2g45960
At1g60160,At5g13790
At3g04060,At5g13790
At1g24260,At2g20130
At1g49230,At5g13790
At1g72500,At5g13790
At5g13790,At5g53830
At5g27340,At5g41315
At2g20180,At3g13310
At2g36010/At5g02470,At5g49160
At5g13790,At5g66200
At2g20180,At2g44920
At1g24260,At3g07650
At4g02640,At4g27160
At1g79470,At2g20180
At3g62480,At5g41315
At1g35620,At3g27920
At4g23810,At4g36180
At2g22660,At5g41315
At3g44990,At5g13790
At1g14350,At3g22640
At1g24260,At1g25440
At2g47000,At5g13790
At1g24260,At4g23820
At3g18050,At5g13790
At1g17380,At5g11260
At3g26090,At4g36920
At1g24260,At4g01460
At3g60320,At5g13790
At1g09245,At2g20180
At1g25320,At5g13790
At3g27920,At3g30665
At4g20670,At5g41315
At1g24260,At3g62090
At1g24260,At2g45135
At2g45660,At4g36920
At1g24260,At2g45640
At2g20180,At3g24210
At1g16950,At5g13790
At2g29680,At2g36010/At5g02470
At1g23100,At5g13790
At5g41315,At5g49945
At5g13790,At5g60710
At3g27920,At5g18580
At1g53230,At5g41315
At5g13790,At5g66210
At1g24260,At3g21430
At1g24260,At5g45307
At3g61630,At5g13790
At1g24260,At3g06140
At1g13600,At5g11260
At1g24260,At5g02590
At1g24260,At5g66590
At1g07260,At5g13790
At1g19110,At2g20180
At1g58080,At3g27920
At2g37530,At5g11260
At2g19010,At5g41315
At3g27920,At5g33290
At3g09010,At5g11260
At3g07780,At5g13790
At1g16730,At2g20180
At1g24260,At4g34760
At3g27920,At4g10110
At3g47570,At5g13790
At1g04120,At5g13790
At2g18790,At2g20180
At3g19100,At5g13790
At1g24260,At2g17560
At2g01150,At5g13790
At1g38158,At3g27920
At1g24260,At4g33430
At2g20180,At5g67290
At1g24260,At5g01215
At1g24260,At2g03710
At1g24260,At2g45910
At1g06870,At5g41315
At1g02070,At4g36920
At1g24260,At4g33080
At1g24260,At2g38180
At4g39090,At5g13790
At1g24260,At1g70730
At1g14910,At1g24260
At1g30110,At5g13790
At1g67090,At5g13790
At2g43060,At5g41315
At3g27920,At5g48110
At1g24260,At3g62610
At3g27920,At5g31945
At1g24260,At5g65630
At3g14220,At5g13790
At2g20180,At5g44220
At1g14350,At1g35060
At1g19000,At5g11260
At1g24260,At4g16370
At3g60220,At5g13790
At1g24260,At3g57550
At1g03080,At3g47640
At1g13600,At5g13790
At1g13110,At5g13790
At2g20180,At3g47940
At1g07170,At2g20180
At1g05570,At1g24260
At2g20180,At4g36770
At5g13790,At5g24470
At1g24260,At3g02140
At1g24260,At5g11070
At4g30770,At5g41315
At3g27920,At5g64960
At1g07430,At2g20180
At1g75540,At5g13790
At2g32510,At5g41315
At1g24260,At3g51400
At2g25000,At4g04450
At3g47640,At5g03140
At1g22460,At5g13790
At1g24260,At5g49480
At1g24260,At4g35180
At1g14600,At1g24260
At2g20180,At2g41240
At2g46920,At3g47640
At3g27920,At5g31927
At1g24260,At5g05600
At3g27920,At5g56150
At1g17620,At5g13790
At1g66160,At5g13790
At1g24260,At5g49510
At3g06145,At5g13790
At1g24260,At5g13220
At1g24260,At1g53580
At1g23320,At2g02820
At1g25310,At2g20180
At1g24260,At2g16700
At4g00180,At5g13790
At2g02820,At4g13770
At3g27920,At3g52100
At5g11260,At5g41440
At1g24260,At1g56560
At1g61720,At5g35550
At2g28056,At5g13790
At5g16550,At5g41315
At1g24260,At5g11380
At1g24260,At5g15410
At1g27840,At5g13790
At2g25490,At5g13790
At1g35700,At3g27920
At1g24260,At2g31810
At2g30150,At5g13790
At1g14280,At4g36920
At1g19050,At3g27920
At1g06000,At5g13790
At4g00430,At5g13790
At1g14350,At1g35220
At5g13790,At5g58610
At5g01740,At5g41315
At2g01950,At5g11260
At3g26090,At5g13790
At4g36890,At5g13790
At1g38350,At3g27920
At1g24260,At5g61270
At3g10510,At5g11260
At1g01720,At2g20180
At2g34720,At5g13790
At1g14350,At1g27790
At4g28220,At5g13790
At1g24260,At2g38060
At2g38540,At5g13790
At1g24260,At5g13930
At1g09530,At4g22880
At1g13245,At2g20180
At2g20180,At2g45820
At1g35590,At3g27920
At1g73590,At4g36920
At1g24260,At2g15320
At3g60810,At5g41315
At1g24260,At1g75490
At4g32940,At5g13790
At3g27920,At4g06728
At1g19460,At1g24260
At3g17950,At5g13790
At1g24260,At5g66580
At3g05810,At5g13790
At5g02280,At5g11260
At1g24260,At5g62670
At5g13790,At5g14800
At3g27920,At5g61390
At2g20180,At5g07440
At1g11260,At1g24260
At1g19390,At2g02820
At5g13100,At5g13790
At1g24260,At4g36360
At3g53720,At5g13790
At1g01840,At2g20180
At3g59060,At5g13790
At4g02480,At5g41315
At1g19880,At5g13790
At1g01560,At2g20180
At1g01830,At1g24260
At1g14350,At1g30030
At2g20180,At3g28345
At2g22170,At4g36920
At4g23810,At5g43170
At3g08590,At5g13790
At1g24260,At2g36270
At2g20180,At5g10750
At3g27920,At5g46540
At1g24260,At2g47200
At1g14350,At1g51990
At2g33850,At5g41315
At3g26520,At5g13790
At3g27920,At5g52580
At1g32820,At3g27920
At1g24260,At2g25930
,C2-C2-CO-LIKE
At5g13790,At5g21105
At2g20180,At2g47260
At1g24260,At3g60900
At1g07280,At1g14350
At3g27920,At5g07470
At3g15640,At5g41315
At1g24260,At3g11760
At2g20180,At4g32480
At1g24260,At3g53810
At1g14350,At2g41390
At1g24260,At4g28250
At5g13790,At5g45800
At1g24260,At5g14640
At2g41850,At5g11260
At2g20180,At4g23750
At1g24260,At5g24320
At1g24260,At4g26700
At1g24260,At2g47190
At2g20180,At5g58350
At1g24260,At5g13360
At1g24260,At2g37080
At2g02820,At2g45410
At1g24260,At2g33570
At1g24260,At2g24260
At4g23990,At5g13790
At5g13360,At5g13790
At1g24260,At5g67110
At1g02810,At5g11260
At1g20960,At2g20180
At1g14350,At5g39610
At1g24260,At4g36890
At1g24260,At5g39860
At3g28730,At5g41315
At5g13790,At5g36970
At2g20180,At2g40610
At2g33570,At5g13790
At3g20770,At3g23240
At1g24260,At3g24670
At2g20180,At5g23930
At2g46860,At5g13790
At1g24260,At1g72520
At4g22570,At5g13790
At2g02820,At3g22650
At1g22770,At2g20180
At2g20180,At3g16150
At2g20180,At2g45830
At1g66740,At2g36010/At5g02470
At5g23040,At5g41315
At5g16020,At5g41315
At2g31310,At3g27920
At3g58795,At5g41315
At1g24260,At2g01570
At1g78390,At5g11260
At2g02820,At5g38900
At1g14350,At4g01580
At1g13245,At1g24260
